Pollster,Lab,Con,LD,Other,nsize,date,na,rcon,rlab,rld,roth,time
YouGov,41,35,9,16,1686,2012-04-12,FALSE,37.8,31.2,8.1,23,-13439
Kantar,42,32,10,23,0,2012-04-11,TRUE,37.8,31.2,8.1,23,-13438
YouGov,41,35,8,16,1727,2012-04-11,FALSE,37.8,31.2,8.1,23,-13438
YouGov,40,36,9,15,1661,2012-04-10,FALSE,37.8,31.2,8.1,23,-13437
YouGov,42,33,8,17,1744,2012-04-05,FALSE,37.8,31.2,8.1,23,-13432
YouGov,42,32,9,17,1742,2012-04-04,FALSE,37.8,31.2,8.1,23,-13431
YouGov,42,34,8,15,1744,2012-04-03,FALSE,37.8,31.2,8.1,23,-13430
YouGov,43,33,8,16,1732,2012-04-02,FALSE,37.8,31.2,8.1,23,-13429
YouGov,42,33,8,17,1567,2012-03-31,FALSE,37.8,31.2,8.1,23,-13427
YouGov,44,34,8,14,1701,2012-03-29,FALSE,37.8,31.2,8.1,23,-13425
YouGov,44,34,10,13,1807,2012-03-28,FALSE,37.8,31.2,8.1,23,-13424
YouGov,43,33,9,15,1682,2012-03-27,FALSE,37.8,31.2,8.1,23,-13423
YouGov,42,35,9,14,1734,2012-03-26,FALSE,37.8,31.2,8.1,23,-13422
ComRes,43,33,11,23,1010,2012-03-26,FALSE,37.8,31.2,8.1,23,-13422
Populus,38,34,11,17,1500,2012-03-25,FALSE,37.8,31.2,8.1,23,-13421
YouGov,42,35,10,14,1721,2012-03-23,FALSE,37.8,31.2,8.1,23,-13419
ICM,38,37,13,13,1000,2012-03-23,FALSE,37.8,31.2,8.1,23,-13419
Opinium,39,34,8,19,1957,2012-03-23,FALSE,37.8,31.2,8.1,23,-13419
YouGov,42,34,9,14,1835,2012-03-22,FALSE,37.8,31.2,8.1,23,-13418
YouGov,41,36,10,13,1757,2012-03-21,FALSE,37.8,31.2,8.1,23,-13417
YouGov,43,35,9,11,1748,2012-03-20,FALSE,37.8,31.2,8.1,23,-13416
YouGov,42,36,9,13,1685,2012-03-19,FALSE,37.8,31.2,8.1,23,-13415
Ipsos MORI,38,35,12,15,1014,2012-03-19,FALSE,37.8,31.2,8.1,23,-13415
ICM,36,39,15,10,1000,2012-03-18,FALSE,37.8,31.2,8.1,23,-13414
YouGov,40,38,9,14,1727,2012-03-16,FALSE,37.8,31.2,8.1,23,-13412
ComRes,40,37,10,13,2010,2012-03-15,FALSE,37.8,31.2,8.1,23,-13411
YouGov,42,37,8,13,1741,2012-03-15,FALSE,37.8,31.2,8.1,23,-13411
YouGov,41,38,9,12,1738,2012-03-14,FALSE,37.8,31.2,8.1,23,-13410
YouGov,43,36,9,12,1747,2012-03-13,FALSE,37.8,31.2,8.1,23,-13409
YouGov,41,36,9,14,1801,2012-03-12,FALSE,37.8,31.2,8.1,23,-13408
Opinium,36,38,10,16,1955,2012-03-12,FALSE,37.8,31.2,8.1,23,-13408
YouGov,42,37,9,12,1707,2012-03-09,FALSE,37.8,31.2,8.1,23,-13405
YouGov,42,37,8,12,1730,2012-03-08,FALSE,37.8,31.2,8.1,23,-13404
Angus Reid,40,32,10,18,2018,2012-03-07,FALSE,37.8,31.2,8.1,23,-13403
YouGov,41,38,9,12,1723,2012-03-07,FALSE,37.8,31.2,8.1,23,-13403
YouGov,41,37,9,13,1736,2012-03-06,FALSE,37.8,31.2,8.1,23,-13402
YouGov,41,36,11,13,1729,2012-03-05,FALSE,37.8,31.2,8.1,23,-13401
Kantar,38,35,11,24,1198,2012-03-05,FALSE,37.8,31.2,8.1,23,-13401
YouGov,39,40,9,12,1664,2012-03-02,FALSE,37.8,31.2,8.1,23,-13398
YouGov,39,39,8,14,1787,2012-03-01,FALSE,37.8,31.2,8.1,23,-13397
YouGov,40,38,9,13,1778,2012-02-29,FALSE,37.8,31.2,8.1,23,-13396
YouGov,39,40,9,12,1729,2012-02-28,FALSE,37.8,31.2,8.1,23,-13395
YouGov,40,38,9,13,1741,2012-02-27,FALSE,37.8,31.2,8.1,23,-13394
Ipsos MORI,41,35,12,12,1002,2012-02-27,FALSE,37.8,31.2,8.1,23,-13394
ComRes,40,37,13,10,1001,2012-02-26,FALSE,37.8,31.2,8.1,23,-13393
YouGov,40,38,10,12,1697,2012-02-24,FALSE,37.8,31.2,8.1,23,-13391
YouGov,38,39,10,14,1690,2012-02-23,FALSE,37.8,31.2,8.1,23,-13390
Opinium,39,35,10,17,1959,2012-02-23,FALSE,37.8,31.2,8.1,23,-13390
YouGov,40,38,8,15,1731,2012-02-22,FALSE,37.8,31.2,8.1,23,-13389
YouGov,41,37,9,13,1715,2012-02-21,FALSE,37.8,31.2,8.1,23,-13388
YouGov,38,39,10,13,1764,2012-02-20,FALSE,37.8,31.2,8.1,23,-13387
ICM,37,36,14,13,1013,2012-02-19,FALSE,37.8,31.2,8.1,23,-13386
YouGov,41,37,7,15,1772,2012-02-17,FALSE,37.8,31.2,8.1,23,-13384
ComRes,38,39,10,13,2014,2012-02-16,FALSE,37.8,31.2,8.1,23,-13383
YouGov,39,39,9,13,1738,2012-02-16,FALSE,37.8,31.2,8.1,23,-13383
YouGov,40,39,9,12,1828,2012-02-15,FALSE,37.8,31.2,8.1,23,-13382
YouGov,39,40,9,13,1725,2012-02-14,FALSE,37.8,31.2,8.1,23,-13381
YouGov,42,38,9,11,1772,2012-02-13,FALSE,37.8,31.2,8.1,23,-13380
Opinium,36,36,10,18,1960,2012-02-13,FALSE,37.8,31.2,8.1,23,-13380
YouGov,39,38,9,14,1753,2012-02-10,FALSE,37.8,31.2,8.1,23,-13377
YouGov,41,38,9,11,1644,2012-02-09,FALSE,37.8,31.2,8.1,23,-13376
YouGov,38,40,10,12,1763,2012-02-08,FALSE,37.8,31.2,8.1,23,-13375
YouGov,42,37,9,13,1651,2012-02-07,FALSE,37.8,31.2,8.1,23,-13374
YouGov,40,41,8,11,1697,2012-02-06,FALSE,37.8,31.2,8.1,23,-13373
YouGov,40,39,9,12,1659,2012-02-03,FALSE,37.8,31.2,8.1,23,-13370
YouGov,41,39,8,12,1654,2012-02-02,FALSE,37.8,31.2,8.1,23,-13369
YouGov,40,38,8,13,1701,2012-02-01,FALSE,37.8,31.2,8.1,23,-13368
YouGov,40,39,9,12,1722,2012-01-31,FALSE,37.8,31.2,8.1,23,-13367
YouGov,38,40,10,12,1977,2012-01-30,FALSE,37.8,31.2,8.1,23,-13366
Opinium,36,38,8,18,1958,2012-01-30,FALSE,37.8,31.2,8.1,23,-13366
ComRes,38,37,14,11,1001,2012-01-29,FALSE,37.8,31.2,8.1,23,-13365
YouGov,40,39,8,12,1716,2012-01-27,FALSE,37.8,31.2,8.1,23,-13363
YouGov,40,38,9,13,1715,2012-01-25,FALSE,37.8,31.2,8.1,23,-13361
YouGov,38,40,9,13,1693,2012-01-24,FALSE,37.8,31.2,8.1,23,-13360
Angus Reid,37,35,11,16,2009,2012-01-23,FALSE,37.8,31.2,8.1,23,-13359
YouGov,40,39,8,12,1766,2012-01-23,FALSE,37.8,31.2,8.1,23,-13359
Ipsos MORI,38,38,12,12,1007,2012-01-23,FALSE,37.8,31.2,8.1,23,-13359
Kantar,40,37,10,24,1300,2012-01-23,FALSE,37.8,31.2,8.1,23,-13359
Populus,38,37,13,12,1503,2012-01-22,FALSE,37.8,31.2,8.1,23,-13358
ICM,35,40,16,9,1003,2012-01-22,FALSE,37.8,31.2,8.1,23,-13358
YouGov,36,41,9,14,1711,2012-01-20,FALSE,37.8,31.2,8.1,23,-13356
ComRes,38,38,11,12,2050,2012-01-19,FALSE,37.8,31.2,8.1,23,-13355
YouGov,38,41,8,13,1752,2012-01-19,FALSE,37.8,31.2,8.1,23,-13355
YouGov,39,40,7,13,1699,2012-01-18,FALSE,37.8,31.2,8.1,23,-13354
YouGov,40,39,8,12,1707,2012-01-17,FALSE,37.8,31.2,8.1,23,-13353
YouGov,40,40,9,11,1726,2012-01-16,FALSE,37.8,31.2,8.1,23,-13352
Opinium,37,37,9,18,1983,2012-01-15,FALSE,37.8,31.2,8.1,23,-13351
YouGov,40,38,9,14,1761,2012-01-13,FALSE,37.8,31.2,8.1,23,-13349
YouGov,40,41,8,10,1761,2012-01-12,FALSE,37.8,31.2,8.1,23,-13348
YouGov,38,40,10,12,1709,2012-01-11,FALSE,37.8,31.2,8.1,23,-13347
YouGov,40,40,10,10,1767,2012-01-10,FALSE,37.8,31.2,8.1,23,-13346
YouGov,41,39,10,10,1727,2012-01-09,FALSE,37.8,31.2,8.1,23,-13345
YouGov,40,38,10,12,1715,2012-01-06,FALSE,37.8,31.2,8.1,23,-13342
YouGov,41,39,11,9,1766,2012-01-05,FALSE,37.8,31.2,8.1,23,-13341
Opinium,37,36,9,18,1963,2012-01-05,FALSE,37.8,31.2,8.1,23,-13341
YouGov,42,38,10,11,1772,2012-01-04,FALSE,37.8,31.2,8.1,23,-13340
YouGov,41,39,9,12,1762,2012-01-03,FALSE,37.8,31.2,8.1,23,-13339
YouGov,40,40,9,11,1721,2011-12-22,FALSE,37.8,31.2,8.1,23,-13327
YouGov,40,40,10,12,1767,2011-12-21,FALSE,37.8,31.2,8.1,23,-13326
ICM,36,37,15,15,1003,2011-12-21,FALSE,37.8,31.2,8.1,23,-13326
YouGov,40,39,10,11,1759,2011-12-20,FALSE,37.8,31.2,8.1,23,-13325
YouGov,42,38,9,10,1721,2011-12-19,FALSE,37.8,31.2,8.1,23,-13324
Kantar,38,35,11,29,1231,2011-12-19,FALSE,37.8,31.2,8.1,23,-13324
Populus,39,35,12,16,1516,2011-12-18,FALSE,37.8,31.2,8.1,23,-13323
YouGov,42,39,9,11,1724,2011-12-16,FALSE,37.8,31.2,8.1,23,-13321
YouGov,40,41,10,12,1744,2011-12-15,FALSE,37.8,31.2,8.1,23,-13320
ICM,34,40,14,10,1008,2011-12-15,FALSE,37.8,31.2,8.1,23,-13320
YouGov,38,40,10,12,1751,2011-12-14,FALSE,37.8,31.2,8.1,23,-13319
YouGov,39,41,10,10,1704,2011-12-13,FALSE,37.8,31.2,8.1,23,-13318
YouGov,40,39,10,11,1724,2011-12-12,FALSE,37.8,31.2,8.1,23,-13317
Ipsos MORI,39,41,11,10,530,2011-12-12,FALSE,37.8,31.2,8.1,23,-13317
ComRes,38,38,12,12,1002,2011-12-11,FALSE,37.8,31.2,8.1,23,-13316
YouGov,39,38,11,12,1698,2011-12-09,FALSE,37.8,31.2,8.1,23,-13314
YouGov,42,35,9,13,1757,2011-12-07,FALSE,37.8,31.2,8.1,23,-13312
YouGov,41,37,10,12,1686,2011-12-06,FALSE,37.8,31.2,8.1,23,-13311
YouGov,42,36,11,11,1699,2011-12-05,FALSE,37.8,31.2,8.1,23,-13310
YouGov,43,35,9,13,1702,2011-12-02,FALSE,37.8,31.2,8.1,23,-13307
YouGov,41,36,11,12,1748,2011-12-01,FALSE,37.8,31.2,8.1,23,-13306
YouGov,42,37,9,13,1769,2011-11-30,FALSE,37.8,31.2,8.1,23,-13305
ICM,36,38,14,12,1005,2011-11-30,FALSE,37.8,31.2,8.1,23,-13305
YouGov,41,38,9,12,1742,2011-11-29,FALSE,37.8,31.2,8.1,23,-13304
YouGov,39,37,9,14,1723,2011-11-28,FALSE,37.8,31.2,8.1,23,-13303
Kantar,38,35,9,18,795,2011-11-28,FALSE,37.8,31.2,8.1,23,-13303
ComRes,39,37,10,13,1001,2011-11-27,FALSE,37.8,31.2,8.1,23,-13302
YouGov,43,34,11,12,1696,2011-11-25,FALSE,37.8,31.2,8.1,23,-13300
Angus Reid,42,33,8,17,2006,2011-11-24,FALSE,37.8,31.2,8.1,23,-13299
YouGov,40,35,9,15,1718,2011-11-24,FALSE,37.8,31.2,8.1,23,-13299
YouGov,40,35,11,14,1700,2011-11-23,FALSE,37.8,31.2,8.1,23,-13298
YouGov,42,35,9,14,1714,2011-11-22,FALSE,37.8,31.2,8.1,23,-13297
YouGov,40,36,9,16,1748,2011-11-21,FALSE,37.8,31.2,8.1,23,-13296
Ipsos MORI,41,34,12,13,1006,2011-11-21,FALSE,37.8,31.2,8.1,23,-13296
Opinium,37,36,9,15,1963,2011-11-21,FALSE,37.8,31.2,8.1,23,-13296
Populus,41,33,13,14,672,2011-11-20,FALSE,37.8,31.2,8.1,23,-13295
ICM,38,36,14,12,1005,2011-11-20,FALSE,37.8,31.2,8.1,23,-13295
YouGov,40,36,9,15,1700,2011-11-18,FALSE,37.8,31.2,8.1,23,-13293
YouGov,40,34,11,15,1741,2011-11-17,FALSE,37.8,31.2,8.1,23,-13292
YouGov,41,36,10,13,1684,2011-11-16,FALSE,37.8,31.2,8.1,23,-13291
YouGov,42,36,7,15,1682,2011-11-15,FALSE,37.8,31.2,8.1,23,-13290
YouGov,40,37,9,13,1780,2011-11-14,FALSE,37.8,31.2,8.1,23,-13289
YouGov,41,36,9,13,1751,2011-11-11,FALSE,37.8,31.2,8.1,23,-13286
YouGov,42,35,8,15,1737,2011-11-10,FALSE,37.8,31.2,8.1,23,-13285
YouGov,40,36,10,14,1796,2011-11-09,FALSE,37.8,31.2,8.1,23,-13284
YouGov,40,35,10,15,1703,2011-11-08,FALSE,37.8,31.2,8.1,23,-13283
YouGov,41,36,9,13,1715,2011-11-07,FALSE,37.8,31.2,8.1,23,-13282
Opinium,38,34,10,17,1962,2011-11-07,FALSE,37.8,31.2,8.1,23,-13282
YouGov,41,35,9,14,1561,2011-11-04,FALSE,37.8,31.2,8.1,23,-13279
YouGov,41,36,8,14,1678,2011-11-03,FALSE,37.8,31.2,8.1,23,-13278
YouGov,41,37,8,13,1718,2011-11-02,FALSE,37.8,31.2,8.1,23,-13277
YouGov,41,35,9,15,1673,2011-11-01,FALSE,37.8,31.2,8.1,23,-13276
YouGov,41,39,8,13,1702,2011-10-31,FALSE,37.8,31.2,8.1,23,-13275
Kantar,37,36,11,28,1261,2011-10-31,FALSE,37.8,31.2,8.1,23,-13275
ComRes,38,34,14,15,1001,2011-10-30,FALSE,37.8,31.2,8.1,23,-13274
YouGov,39,36,8,15,1676,2011-10-28,FALSE,37.8,31.2,8.1,23,-13272
YouGov,42,35,9,14,1672,2011-10-27,FALSE,37.8,31.2,8.1,23,-13271
YouGov,41,35,10,15,1672,2011-10-26,FALSE,37.8,31.2,8.1,23,-13270
YouGov,40,36,9,15,1717,2011-10-25,FALSE,37.8,31.2,8.1,23,-13269
YouGov,40,36,9,14,1764,2011-10-24,FALSE,37.8,31.2,8.1,23,-13268
Ipsos MORI,38,34,12,15,1002,2011-10-24,FALSE,37.8,31.2,8.1,23,-13268
Opinium,39,33,9,19,1957,2011-10-24,FALSE,37.8,31.2,8.1,23,-13268
Angus Reid,41,33,10,17,2003,2011-10-23,FALSE,37.8,31.2,8.1,23,-13267
ICM,39,35,13,13,1003,2011-10-23,FALSE,37.8,31.2,8.1,23,-13267
YouGov,38,36,10,15,1727,2011-10-21,FALSE,37.8,31.2,8.1,23,-13265
YouGov,41,36,10,13,1675,2011-10-20,FALSE,37.8,31.2,8.1,23,-13264
YouGov,41,35,9,15,1739,2011-10-19,FALSE,37.8,31.2,8.1,23,-13263
YouGov,42,38,9,11,1638,2011-10-18,FALSE,37.8,31.2,8.1,23,-13262
YouGov,40,37,9,15,1629,2011-10-17,FALSE,37.8,31.2,8.1,23,-13261
Populus,41,33,8,20,1511,2011-10-16,FALSE,37.8,31.2,8.1,23,-13260
YouGov,42,39,8,12,2464,2011-10-14,FALSE,37.8,31.2,8.1,23,-13258
YouGov,42,37,9,12,2495,2011-10-13,FALSE,37.8,31.2,8.1,23,-13257
ComRes,39,37,10,15,2004,2011-10-13,FALSE,37.8,31.2,8.1,23,-13257
YouGov,42,36,9,14,2640,2011-10-12,FALSE,37.8,31.2,8.1,23,-13256
YouGov,41,37,8,14,2526,2011-10-11,FALSE,37.8,31.2,8.1,23,-13255
YouGov,40,36,11,13,2740,2011-10-10,FALSE,37.8,31.2,8.1,23,-13254
Opinium,37,36,8,20,1962,2011-10-10,FALSE,37.8,31.2,8.1,23,-13254
YouGov,42,38,9,11,2448,2011-10-09,FALSE,37.8,31.2,8.1,23,-13253
YouGov,41,37,10,11,2723,2011-10-06,FALSE,37.8,31.2,8.1,23,-13250
YouGov,41,37,9,12,2644,2011-10-05,FALSE,37.8,31.2,8.1,23,-13249
YouGov,42,38,9,12,2525,2011-10-04,FALSE,37.8,31.2,8.1,23,-13248
YouGov,42,37,9,12,2747,2011-10-03,FALSE,37.8,31.2,8.1,23,-13247
YouGov,42,36,10,12,2333,2011-09-30,FALSE,37.8,31.2,8.1,23,-13244
Opinium,40,33,9,18,1947,2011-09-30,FALSE,37.8,31.2,8.1,23,-13244
YouGov,41,38,9,12,2547,2011-09-29,FALSE,37.8,31.2,8.1,23,-13243
YouGov,43,37,9,12,2627,2011-09-28,FALSE,37.8,31.2,8.1,23,-13242
YouGov,43,37,8,13,2754,2011-09-27,FALSE,37.8,31.2,8.1,23,-13241
YouGov,41,39,8,12,2500,2011-09-26,FALSE,37.8,31.2,8.1,23,-13240
ComRes,36,37,12,15,1000,2011-09-25,FALSE,37.8,31.2,8.1,23,-13239
YouGov,42,36,11,11,2636,2011-09-23,FALSE,37.8,31.2,8.1,23,-13237
YouGov,42,36,10,12,2456,2011-09-22,FALSE,37.8,31.2,8.1,23,-13236
YouGov,41,35,9,14,2601,2011-09-21,FALSE,37.8,31.2,8.1,23,-13235
ICM,38,37,14,12,1007,2011-09-21,FALSE,37.8,31.2,8.1,23,-13235
YouGov,41,36,10,13,2468,2011-09-20,FALSE,37.8,31.2,8.1,23,-13234
YouGov,42,36,10,12,2611,2011-09-19,FALSE,37.8,31.2,8.1,23,-13233
YouGov,42,36,9,12,2474,2011-09-16,FALSE,37.8,31.2,8.1,23,-13230
YouGov,41,38,9,12,2731,2011-09-15,FALSE,37.8,31.2,8.1,23,-13229
Opinium,36,33,9,21,1960,2011-09-15,FALSE,37.8,31.2,8.1,23,-13229
YouGov,41,37,10,14,2619,2011-09-14,FALSE,37.8,31.2,8.1,23,-13228
YouGov,43,35,10,12,2429,2011-09-13,FALSE,37.8,31.2,8.1,23,-13227
YouGov,41,37,10,12,2655,2011-09-12,FALSE,37.8,31.2,8.1,23,-13226
Ipsos MORI,37,35,13,15,1008,2011-09-12,FALSE,37.8,31.2,8.1,23,-13226
Populus,38,34,12,17,757,2011-09-11,FALSE,37.8,31.2,8.1,23,-13225
YouGov,41,38,9,13,2724,2011-09-09,FALSE,37.8,31.2,8.1,23,-13223
YouGov,42,36,10,14,2627,2011-09-08,FALSE,37.8,31.2,8.1,23,-13222
YouGov,42,36,9,15,2554,2011-09-07,FALSE,37.8,31.2,8.1,23,-13221
YouGov,40,38,9,13,2552,2011-09-06,FALSE,37.8,31.2,8.1,23,-13220
YouGov,43,37,9,12,2796,2011-09-05,FALSE,37.8,31.2,8.1,23,-13219
Opinium,37,36,9,18,1952,2011-09-05,FALSE,37.8,31.2,8.1,23,-13219
ComRes,38,37,11,14,1000,2011-09-04,FALSE,37.8,31.2,8.1,23,-13218
Angus Reid,39,33,11,17,2005,2011-09-02,FALSE,37.8,31.2,8.1,23,-13216
YouGov,39,38,10,12,2696,2011-09-02,FALSE,37.8,31.2,8.1,23,-13216
YouGov,42,36,10,12,2588,2011-09-01,FALSE,37.8,31.2,8.1,23,-13215
YouGov,42,37,10,11,2783,2011-08-31,FALSE,37.8,31.2,8.1,23,-13214
YouGov,40,39,10,12,2449,2011-08-30,FALSE,37.8,31.2,8.1,23,-13213
YouGov,41,38,9,13,2657,2011-08-26,FALSE,37.8,31.2,8.1,23,-13209
YouGov,42,37,9,10,2530,2011-08-25,FALSE,37.8,31.2,8.1,23,-13208
YouGov,43,36,9,12,2709,2011-08-24,FALSE,37.8,31.2,8.1,23,-13207
YouGov,44,37,9,10,2585,2011-08-23,FALSE,37.8,31.2,8.1,23,-13206
YouGov,44,35,9,12,2619,2011-08-22,FALSE,37.8,31.2,8.1,23,-13205
Ipsos MORI,40,34,15,12,476,2011-08-22,FALSE,37.8,31.2,8.1,23,-13205
ICM,36,37,17,10,1004,2011-08-21,FALSE,37.8,31.2,8.1,23,-13204
YouGov,40,36,11,13,2464,2011-08-19,FALSE,37.8,31.2,8.1,23,-13202
Opinium,38,37,9,17,1978,2011-08-19,FALSE,37.8,31.2,8.1,23,-13202
YouGov,44,36,9,11,2608,2011-08-18,FALSE,37.8,31.2,8.1,23,-13201
ComRes,40,38,11,13,2028,2011-08-18,FALSE,37.8,31.2,8.1,23,-13201
YouGov,44,35,9,12,2783,2011-08-17,FALSE,37.8,31.2,8.1,23,-13200
YouGov,42,36,10,12,2665,2011-08-16,FALSE,37.8,31.2,8.1,23,-13199
YouGov,43,35,9,11,2847,2011-08-15,FALSE,37.8,31.2,8.1,23,-13198
YouGov,43,36,9,11,2656,2011-08-12,FALSE,37.8,31.2,8.1,23,-13195
YouGov,43,35,9,13,2075,2011-08-11,FALSE,37.8,31.2,8.1,23,-13194
Opinium,38,34,9,19,1963,2011-08-11,FALSE,37.8,31.2,8.1,23,-13194
YouGov,43,36,9,13,2700,2011-08-10,FALSE,37.8,31.2,8.1,23,-13193
YouGov,43,36,9,12,2864,2011-08-09,FALSE,37.8,31.2,8.1,23,-13192
YouGov,44,36,9,12,2743,2011-08-08,FALSE,37.8,31.2,8.1,23,-13191
YouGov,44,35,9,11,2425,2011-08-05,FALSE,37.8,31.2,8.1,23,-13188
YouGov,42,36,10,12,2748,2011-08-04,FALSE,37.8,31.2,8.1,23,-13187
YouGov,43,35,10,12,2657,2011-08-03,FALSE,37.8,31.2,8.1,23,-13186
YouGov,45,36,8,11,2776,2011-08-02,FALSE,37.8,31.2,8.1,23,-13185
YouGov,42,35,11,13,2820,2011-08-01,FALSE,37.8,31.2,8.1,23,-13184
YouGov,44,35,10,12,2529,2011-07-29,FALSE,37.8,31.2,8.1,23,-13181
YouGov,42,36,11,12,2699,2011-07-28,FALSE,37.8,31.2,8.1,23,-13180
YouGov,43,36,8,12,2733,2011-07-27,FALSE,37.8,31.2,8.1,23,-13179
YouGov,44,35,9,11,2615,2011-07-26,FALSE,37.8,31.2,8.1,23,-13178
YouGov,41,37,10,11,2783,2011-07-25,FALSE,37.8,31.2,8.1,23,-13177
ComRes,40,34,13,14,1002,2011-07-24,FALSE,37.8,31.2,8.1,23,-13176
YouGov,43,35,10,11,2749,2011-07-22,FALSE,37.8,31.2,8.1,23,-13174
YouGov,44,36,9,10,2684,2011-07-21,FALSE,37.8,31.2,8.1,23,-13173
YouGov,43,35,11,10,2853,2011-07-20,FALSE,37.8,31.2,8.1,23,-13172
Angus Reid,41,34,10,16,2002,2011-07-20,FALSE,37.8,31.2,8.1,23,-13172
YouGov,43,36,8,13,2696,2011-07-19,FALSE,37.8,31.2,8.1,23,-13171
YouGov,42,37,9,12,2810,2011-07-18,FALSE,37.8,31.2,8.1,23,-13170
Ipsos MORI,39,32,11,18,1001,2011-07-18,FALSE,37.8,31.2,8.1,23,-13170
ICM,36,37,16,11,1003,2011-07-17,FALSE,37.8,31.2,8.1,23,-13169
Populus,39,34,11,16,800,2011-07-17,FALSE,37.8,31.2,8.1,23,-13169
YouGov,42,36,11,11,2046,2011-07-15,FALSE,37.8,31.2,8.1,23,-13167
YouGov,43,36,9,11,2577,2011-07-14,FALSE,37.8,31.2,8.1,23,-13166
ComRes,40,36,10,14,2009,2011-07-14,FALSE,37.8,31.2,8.1,23,-13166
YouGov,43,35,10,12,2578,2011-07-13,FALSE,37.8,31.2,8.1,23,-13165
YouGov,42,37,9,12,2655,2011-07-12,FALSE,37.8,31.2,8.1,23,-13164
YouGov,43,35,10,12,2571,2011-07-11,FALSE,37.8,31.2,8.1,23,-13163
YouGov,44,35,8,12,2741,2011-07-08,FALSE,37.8,31.2,8.1,23,-13160
YouGov,43,37,8,12,2759,2011-07-07,FALSE,37.8,31.2,8.1,23,-13159
YouGov,43,35,9,14,2839,2011-07-06,FALSE,37.8,31.2,8.1,23,-13158
YouGov,43,35,10,11,2738,2011-07-05,FALSE,37.8,31.2,8.1,23,-13157
YouGov,43,37,9,12,2864,2011-07-04,FALSE,37.8,31.2,8.1,23,-13156
YouGov,42,36,9,13,2785,2011-07-01,FALSE,37.8,31.2,8.1,23,-13153
YouGov,42,37,8,14,2707,2011-06-30,FALSE,37.8,31.2,8.1,23,-13152
YouGov,41,37,10,12,2699,2011-06-29,FALSE,37.8,31.2,8.1,23,-13151
YouGov,43,36,8,13,2573,2011-06-28,FALSE,37.8,31.2,8.1,23,-13150
YouGov,42,37,10,10,3007,2011-06-27,FALSE,37.8,31.2,8.1,23,-13149
ComRes,40,36,11,13,641,2011-06-26,FALSE,37.8,31.2,8.1,23,-13148
YouGov,43,36,9,12,2767,2011-06-24,FALSE,37.8,31.2,8.1,23,-13146
YouGov,42,37,9,12,2834,2011-06-23,FALSE,37.8,31.2,8.1,23,-13145
YouGov,42,36,9,14,2774,2011-06-22,FALSE,37.8,31.2,8.1,23,-13144
YouGov,42,37,8,12,2732,2011-06-21,FALSE,37.8,31.2,8.1,23,-13143
YouGov,43,37,9,11,2847,2011-06-20,FALSE,37.8,31.2,8.1,23,-13142
ICM,39,37,12,12,1000,2011-06-19,FALSE,37.8,31.2,8.1,23,-13141
YouGov,42,37,10,12,2451,2011-06-17,FALSE,37.8,31.2,8.1,23,-13139
YouGov,43,37,9,12,2691,2011-06-16,FALSE,37.8,31.2,8.1,23,-13138
ComRes,37,37,11,15,1457,2011-06-16,FALSE,37.8,31.2,8.1,23,-13138
YouGov,42,36,9,13,2773,2011-06-15,FALSE,37.8,31.2,8.1,23,-13137
YouGov,42,37,10,11,2706,2011-06-14,FALSE,37.8,31.2,8.1,23,-13136
YouGov,42,37,10,10,2928,2011-06-13,FALSE,37.8,31.2,8.1,23,-13135
Populus,40,39,9,12,1508,2011-06-12,FALSE,37.8,31.2,8.1,23,-13134
YouGov,42,37,9,12,2728,2011-06-10,FALSE,37.8,31.2,8.1,23,-13132
YouGov,43,37,8,11,2861,2011-06-09,FALSE,37.8,31.2,8.1,23,-13131
YouGov,42,37,9,10,2693,2011-06-08,FALSE,37.8,31.2,8.1,23,-13130
YouGov,44,36,8,12,2704,2011-06-07,FALSE,37.8,31.2,8.1,23,-13129
YouGov,43,37,9,11,2667,2011-06-06,FALSE,37.8,31.2,8.1,23,-13128
YouGov,42,37,9,12,2579,2011-06-03,FALSE,37.8,31.2,8.1,23,-13125
YouGov,42,36,9,11,2935,2011-06-02,FALSE,37.8,31.2,8.1,23,-13124
YouGov,41,39,9,12,2657,2011-06-01,FALSE,37.8,31.2,8.1,23,-13123
YouGov,42,37,9,14,2845,2011-05-31,FALSE,37.8,31.2,8.1,23,-13122
ComRes,37,37,12,14,607,2011-05-29,FALSE,37.8,31.2,8.1,23,-13120
YouGov,43,37,9,12,2723,2011-05-27,FALSE,37.8,31.2,8.1,23,-13118
YouGov,43,37,8,12,2756,2011-05-26,FALSE,37.8,31.2,8.1,23,-13117
YouGov,41,37,10,12,2795,2011-05-25,FALSE,37.8,31.2,8.1,23,-13116
YouGov,42,38,9,11,2442,2011-05-24,FALSE,37.8,31.2,8.1,23,-13115
Ipsos MORI,42,35,10,14,1008,2011-05-24,FALSE,37.8,31.2,8.1,23,-13115
YouGov,42,38,10,10,2823,2011-05-23,FALSE,37.8,31.2,8.1,23,-13114
YouGov,42,37,8,12,2691,2011-05-20,FALSE,37.8,31.2,8.1,23,-13111
YouGov,40,38,10,12,2256,2011-05-19,FALSE,37.8,31.2,8.1,23,-13110
YouGov,42,36,9,12,2064,2011-05-18,FALSE,37.8,31.2,8.1,23,-13109
YouGov,41,39,9,11,2515,2011-05-17,FALSE,37.8,31.2,8.1,23,-13108
